HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.Correction,Input.Original,Answer.Q1Answer,Approve,Reject
3A520CCNWNTF8TY3K3B30QXAQVIEAY,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:06 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:06 PDT 2017,,,3FUI0JHJPYRF1UGFC7KYIBAOWSL33K,A3BJNFU4T7RU11,Submitted,Mon May 29 10:30:46 PDT 2017,Mon May 29 10:30:58 PDT 2017,Thu Jun 08 10:30:58 PDT 2017,,,,12,0% (0/0),0% (0/0),0% (0/0),Other relatives may have the same likelihood of having such a disease,Other relatives may have the same possibilities to have such kind of disease,Yes,,
3FO95NVK5CT8HTP2N9HUKXQZRQFSRL,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:37 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:37 PDT 2017,,,33OOO72IVIE8DBASKF1QTRIGW4FCTC,A2B6WQG0A9CKXQ,Submitted,Mon May 29 10:51:24 PDT 2017,Mon May 29 10:52:05 PDT 2017,Thu Jun 08 10:52:05 PDT 2017,,,,41,0% (0/0),0% (0/0),0% (0/0),Without an advanced health care system elderly people have higher rates of death,Without advanced health care system aged people have higher rate of death,Yes,,
3FO95NVK5CT8HTP2N9HUKXQZRQFSRL,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:37 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:37 PDT 2017,,,3HMVI3QICKLK7UZOEOZ5KCR4796Y1X,AYZPYHQ5ANE2J,Submitted,Mon May 29 10:52:29 PDT 2017,Mon May 29 10:52:38 PDT 2017,Thu Jun 08 10:52:38 PDT 2017,,,,9,0% (0/0),0% (0/0),0% (0/0),Without an advanced health care system elderly people have higher rates of death,Without advanced health care system aged people have higher rate of death,Yes,,
3FO95NVK5CT8HTP2N9HUKXQZRQFSRL,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:37 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:37 PDT 2017,,,3PJ71Z61R5V56TRG6C7PLVYDY0L91J,A340UGIDGIF4W6,Submitted,Mon May 29 10:49:44 PDT 2017,Mon May 29 10:49:50 PDT 2017,Thu Jun 08 10:49:50 PDT 2017,,,,6,0% (0/0),0% (0/0),0% (0/0),Without an advanced health care system elderly people have higher rates of death,Without advanced health care system aged people have higher rate of death,Yes,,
3ZURAPD288GBKJLZJV2G77P7Y2RF1T,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:13 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:13 PDT 2017,,,3B3WTRP3DCVCVE9CPG73QE8IQ6V92W,A2HG1N3BVQO6I,Submitted,Mon May 29 10:32:34 PDT 2017,Mon May 29 10:33:04 PDT 2017,Thu Jun 08 10:33:04 PDT 2017,,,,30,0% (0/0),0% (0/0),0% (0/0),Here the color red means marriage and white means someone passing away,Here red thing means marriage and white means someone passing away,Yes,,
3ZURAPD288GBKJLZJV2G77P7Y2RF1T,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:13 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:13 PDT 2017,,,3NGI5ARFTUYQYG7NN13M7LYS343P1U,A2F8YFFRKK14QD,Submitted,Mon May 29 10:50:43 PDT 2017,Mon May 29 10:50:53 PDT 2017,Thu Jun 08 10:50:53 PDT 2017,,,,10,0% (0/0),0% (0/0),0% (0/0),Here the color red means marriage and white means someone passing away,Here red thing means marriage and white means someone passing away,Yes,,
3ZURAPD288GBKJLZJV2G77P7Y2RF1T,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:13 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:13 PDT 2017,,,3OE22WJIGJHR7PZ0P2SVISTZJXMUQP,A53VYIFCCASOA,Submitted,Mon May 29 10:47:36 PDT 2017,Mon May 29 10:47:50 PDT 2017,Thu Jun 08 10:47:50 PDT 2017,,,,14,0% (0/0),0% (0/0),0% (0/0),Here the color red means marriage and white means someone passing away,Here red thing means marriage and white means someone passing away,Yes,,
3M0556243SDEYQSOOI0E4E2A13WFN1,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:23 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:23 PDT 2017,,,30X31N5D64JJ5W0FB109DRW6UIDASG,A3PBZQQIFK4MI8,Submitted,Mon May 29 10:36:57 PDT 2017,Mon May 29 11:21:22 PDT 2017,Thu Jun 08 11:21:22 PDT 2017,,,,2665,0% (0/0),0% (0/0),0% (0/0),However there are two sides to every story,However there are both sides of stories,Yes,,
3M0556243SDEYQSOOI0E4E2A13WFN1,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:23 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:23 PDT 2017,,,3OWEPKL08A546HACW27346KA6B3N7U,A1X84T4EFW04GZ,Submitted,Mon May 29 10:54:52 PDT 2017,Mon May 29 10:55:48 PDT 2017,Thu Jun 08 10:55:48 PDT 2017,,,,56,0% (0/0),0% (0/0),0% (0/0),However there are two sides to every story,However there are both sides of stories,Yes,,
3M0556243SDEYQSOOI0E4E2A13WFN1,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:23 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:23 PDT 2017,,,3V5Q80FXIYKQGCKW876TZ15WQER32F,ADVU7CS2UH58A,Submitted,Mon May 29 10:55:35 PDT 2017,Mon May 29 10:55:39 PDT 2017,Thu Jun 08 10:55:39 PDT 2017,,,,4,0% (0/0),0% (0/0),0% (0/0),However there are two sides to every story,However there are both sides of stories,Yes,,
33N1S8XHHMEHP0CZK7WNAZ5PA7KZ10,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:07 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:07 PDT 2017,,,38F5OAUN5O5CWLO1T4CQZMNEKZQH7B,AP4FDDWBJW47O,Submitted,Mon May 29 10:38:58 PDT 2017,Mon May 29 10:39:07 PDT 2017,Thu Jun 08 10:39:07 PDT 2017,,,,9,0% (0/0),0% (0/0),0% (0/0),Other relatives may have the same chance of suffering such diseases,Other relatives may have the same possibilities to have such kind of disease,Yes,,
33N1S8XHHMEHP0CZK7WNAZ5PA7KZ10,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:07 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:07 PDT 2017,,,3NGI5ARFTUYQYG7NN13M7LYS341P1S,A1MZ9OGZIMZDL3,Submitted,Mon May 29 10:43:20 PDT 2017,Mon May 29 10:43:41 PDT 2017,Thu Jun 08 10:43:41 PDT 2017,,,,21,0% (0/0),0% (0/0),0% (0/0),Other relatives may have the same chance of suffering such diseases,Other relatives may have the same possibilities to have such kind of disease,Yes,,
33N1S8XHHMEHP0CZK7WNAZ5PA7KZ10,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:07 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:07 PDT 2017,,,3SKEMFQBZ4Y7YPUS9U7TQEZ1N00K85,A3VKWFQA0KO1KB,Submitted,Mon May 29 10:40:01 PDT 2017,Mon May 29 10:40:14 PDT 2017,Thu Jun 08 10:40:14 PDT 2017,,,,13,0% (0/0),0% (0/0),0% (0/0),Other relatives may have the same chance of suffering such diseases,Other relatives may have the same possibilities to have such kind of disease,Yes,,
3DFYDSXB2WT7YIYT493LX7MW266JU0,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:14 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:14 PDT 2017,,,36DSNE9QZ6RF8XBQYQWDMLPONG5OJE,A29VL3MZE7YPBZ,Submitted,Mon May 29 10:42:58 PDT 2017,Mon May 29 10:43:07 PDT 2017,Thu Jun 08 10:43:07 PDT 2017,,,,9,0% (0/0),0% (0/0),0% (0/0),Carrier of a known genetic risk should be obligated to tell his or her relatives Carrier of a known genetic risk should be obligated to tell his or her relatives,Carrier of a known genetic risk should be obligated to tell his or her relatives,No,,
3DFYDSXB2WT7YIYT493LX7MW266JU0,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:14 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:14 PDT 2017,,,39OWYR0EPLKBX9TWLNEQ9EVY8JKYFT,A28GPUNV6SBO3W,Submitted,Mon May 29 10:30:43 PDT 2017,Mon May 29 10:30:55 PDT 2017,Thu Jun 08 10:30:55 PDT 2017,,,,12,0% (0/0),0% (0/0),0% (0/0),Carrier of a known genetic risk should be obligated to tell his or her relatives Carrier of a known genetic risk should be obligated to tell his or her relatives,Carrier of a known genetic risk should be obligated to tell his or her relatives,No,,
3DFYDSXB2WT7YIYT493LX7MW266JU0,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:14 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:14 PDT 2017,,,3R2UR8A0IB9G3HGFFUBEDUX3YEPXOG,A2EDT9KPOL5VWG,Submitted,Mon May 29 11:02:34 PDT 2017,Mon May 29 11:03:03 PDT 2017,Thu Jun 08 11:03:03 PDT 2017,,,,29,0% (0/0),0% (0/0),0% (0/0),Carrier of a known genetic risk should be obligated to tell his or her relatives Carrier of a known genetic risk should be obligated to tell his or her relatives,Carrier of a known genetic risk should be obligated to tell his or her relatives,No,,
3TLFH2L6Y9HSS9LWXJ7JTUEDHHD2T5,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:23 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:23 PDT 2017,,,3FE7TXL1LJGINDQY6IIPC9Y706ZQ2Z,A2FNI9973CF233,Submitted,Mon May 29 10:35:25 PDT 2017,Mon May 29 10:35:56 PDT 2017,Thu Jun 08 10:35:56 PDT 2017,,,,31,0% (0/0),0% (0/0),0% (0/0),However as life expectancy rises some social challenges occur as well,However as life expectancy rises some social challenges occurred as well,Yes,,
3TLFH2L6Y9HSS9LWXJ7JTUEDHHD2T5,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:23 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:23 PDT 2017,,,3TMSXRD2X7TGIP4OZNHHZF6OW12W1S,A32OK9EMO9VJ2R,Submitted,Mon May 29 10:37:42 PDT 2017,Mon May 29 11:33:31 PDT 2017,Thu Jun 08 11:33:31 PDT 2017,,,,3349,0% (0/0),0% (0/0),0% (0/0),However as life expectancy rises some social challenges occur as well,However as life expectancy rises some social challenges occurred as well,Yes,,
3TLFH2L6Y9HSS9LWXJ7JTUEDHHD2T5,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:23 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:23 PDT 2017,,,3ZOTGHDK5J4870UGLK5REMGBJZIOSU,A3DFL72CC0P7UE,Submitted,Mon May 29 10:43:06 PDT 2017,Mon May 29 10:43:21 PDT 2017,Thu Jun 08 10:43:21 PDT 2017,,,,15,0% (0/0),0% (0/0),0% (0/0),However as life expectancy rises some social challenges occur as well,However as life expectancy rises some social challenges occurred as well,Yes,,
30Z7M1Q8UYDYZSOC70P38G1OFSK8AT,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:37 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:37 PDT 2017,,,3DY4FPOOA2HRW53077R0J45NTQYVRH,AP4FDDWBJW47O,Submitted,Mon May 29 10:52:08 PDT 2017,Mon May 29 10:52:16 PDT 2017,Thu Jun 08 10:52:16 PDT 2017,,,,8,0% (0/0),0% (0/0),0% (0/0),Therefore every country should try to maintain a balance with both young and old generations,Therefore every country should try to maintain both young and old generation balanced,Yes,,
30Z7M1Q8UYDYZSOC70P38G1OFSK8AT,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:37 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:37 PDT 2017,,,3LRKMWOKB6AR15RPTE1232AB59O2Z9,A2PMT4061B1NDP,Submitted,Mon May 29 10:49:04 PDT 2017,Mon May 29 10:49:13 PDT 2017,Thu Jun 08 10:49:13 PDT 2017,,,,9,0% (0/0),0% (0/0),0% (0/0),Therefore every country should try to maintain a balance with both young and old generations,Therefore every country should try to maintain both young and old generation balanced,Yes,,
30Z7M1Q8UYDYZSOC70P38G1OFSK8AT,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:37 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:37 PDT 2017,,,3OSWBBLG1FQPZKPQPLXY20L4U0FDXW,A2EDT9KPOL5VWG,Submitted,Mon May 29 10:49:25 PDT 2017,Mon May 29 10:49:42 PDT 2017,Thu Jun 08 10:49:42 PDT 2017,,,,17,0% (0/0),0% (0/0),0% (0/0),Therefore every country should try to maintain a balance with both young and old generations,Therefore every country should try to maintain both young and old generation balanced,Yes,,
3TZDZ3Y0JSZ2J9UMG92OXB3WV4W91V,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:06 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:06 PDT 2017,,,3BDCF01OGYNXX13S7YHO4R0I5F8LYN,A2IRMLMNI01SAP,Submitted,Mon May 29 10:38:54 PDT 2017,Mon May 29 10:39:01 PDT 2017,Thu Jun 08 10:39:01 PDT 2017,,,,7,0% (0/0),0% (0/0),0% (0/0),Tracking people using surveillance technology can better secure people s life,Tracking people using surveillance technology can make better security of people s life,Yes,,
3TZDZ3Y0JSZ2J9UMG92OXB3WV4W91V,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:06 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:06 PDT 2017,,,3OSWBBLG1FQPZKPQPLXY20L4U0AXDB,A28GPUNV6SBO3W,Submitted,Mon May 29 10:28:12 PDT 2017,Mon May 29 10:29:53 PDT 2017,Thu Jun 08 10:29:53 PDT 2017,,,,101,0% (0/0),0% (0/0),0% (0/0),Tracking people using surveillance technology can better secure people s life,Tracking people using surveillance technology can make better security of people s life,Yes,,
3TZDZ3Y0JSZ2J9UMG92OXB3WV4W91V,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:06 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:06 PDT 2017,,,3ZAK8W07I573JWU184YG3M2H6TOU0R,A2F8YFFRKK14QD,Submitted,Mon May 29 10:46:54 PDT 2017,Mon May 29 10:47:05 PDT 2017,Thu Jun 08 10:47:05 PDT 2017,,,,11,0% (0/0),0% (0/0),0% (0/0),Tracking people using surveillance technology can better secure people s life,Tracking people using surveillance technology can make better security of people s life,Yes,,
3NQUW096N61F9GYQ9JK7HQCATA19L1,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:13 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:13 PDT 2017,,,336YQZE83W7J1VBTW8D6T7HEAFYM5E,A2WVQU5SGS2FBU,Submitted,Mon May 29 10:53:59 PDT 2017,Mon May 29 10:54:16 PDT 2017,Thu Jun 08 10:54:16 PDT 2017,,,,17,0% (0/0),0% (0/0),0% (0/0),Tracking people using surveillance technology can help improve security in people s lives,Tracking people using surveillance technology can make better security of people s life,Yes,,
3NQUW096N61F9GYQ9JK7HQCATA19L1,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:13 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:13 PDT 2017,,,3PB5A5BD0WZYWPTQ9YU8EMBD5ZE7G3,A3BP890CXV4UMN,Submitted,Mon May 29 10:40:49 PDT 2017,Mon May 29 10:40:56 PDT 2017,Thu Jun 08 10:40:56 PDT 2017,,,,7,0% (0/0),0% (0/0),0% (0/0),Tracking people using surveillance technology can help improve security in people s lives,Tracking people using surveillance technology can make better security of people s life,Yes,,
3NQUW096N61F9GYQ9JK7HQCATA19L1,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:13 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:13 PDT 2017,,,3TPZPLC3M15M8JL2A5H5VEDP1OJP3O,A3DFL72CC0P7UE,Submitted,Mon May 29 10:56:55 PDT 2017,Mon May 29 10:57:05 PDT 2017,Thu Jun 08 10:57:05 PDT 2017,,,,10,0% (0/0),0% (0/0),0% (0/0),Tracking people using surveillance technology can help improve security in people s lives,Tracking people using surveillance technology can make better security of people s life,Yes,,
366FYU4PTGILK67PWUOSU406V7CKEJ,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:22 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:22 PDT 2017,,,386PBUZZXGQ72C8TLYGLU4LUSB0JLS,A1G187YBG0DVMQ,Submitted,Mon May 29 10:42:03 PDT 2017,Mon May 29 10:42:13 PDT 2017,Thu Jun 08 10:42:13 PDT 2017,,,,10,0% (0/0),0% (0/0),0% (0/0),People can promote their friendships and relationships through social media,People can promote their friendship and relationship through these social media,Yes,,
366FYU4PTGILK67PWUOSU406V7CKEJ,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:22 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:22 PDT 2017,,,3RKNTXVS3NR03BY4L04RFOG0G294A2,A2GK75ZQTX2RDZ,Submitted,Mon May 29 10:32:52 PDT 2017,Mon May 29 10:33:05 PDT 2017,Thu Jun 08 10:33:05 PDT 2017,,,,13,0% (0/0),0% (0/0),0% (0/0),People can promote their friendships and relationships through social media,People can promote their friendship and relationship through these social media,Yes,,
366FYU4PTGILK67PWUOSU406V7CKEJ,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:22 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:22 PDT 2017,,,3U84XHCDID614J6CXSKQWH79PNI4Z5,A36TE52PSYAAD6,Submitted,Mon May 29 10:40:15 PDT 2017,Mon May 29 10:40:20 PDT 2017,Thu Jun 08 10:40:20 PDT 2017,,,,5,0% (0/0),0% (0/0),0% (0/0),People can promote their friendships and relationships through social media,People can promote their friendship and relationship through these social media,Yes,,
3J6BHNX0U9LPECK2PTRBKRUF9ZDNKB,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:36 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:36 PDT 2017,,,3C2NJ6JBKBAXKGD6QQQ88F32VVL2NX,A1X84T4EFW04GZ,Submitted,Mon May 29 11:07:03 PDT 2017,Mon May 29 11:13:38 PDT 2017,Thu Jun 08 11:13:38 PDT 2017,,,,395,0% (0/0),0% (0/0),0% (0/0),However there are sides to both stories,However there are both sides of stories,Yes,,
3J6BHNX0U9LPECK2PTRBKRUF9ZDNKB,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:36 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:36 PDT 2017,,,3LOZAJ85YE62WARASWDH6HU0X9RX28,A1X4DU8RFPRVLE,Submitted,Mon May 29 10:54:23 PDT 2017,Mon May 29 10:54:32 PDT 2017,Thu Jun 08 10:54:32 PDT 2017,,,,9,0% (0/0),0% (0/0),0% (0/0),However there are sides to both stories,However there are both sides of stories,Yes,,
3J6BHNX0U9LPECK2PTRBKRUF9ZDNKB,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:36 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:36 PDT 2017,,,3Q8GYXHFEQV6S9Z2JJJSQBC2G1S5CD,A2KG59JUICJLP0,Submitted,Mon May 29 10:44:34 PDT 2017,Mon May 29 10:49:45 PDT 2017,Thu Jun 08 10:49:45 PDT 2017,,,,311,100% (3/3),0% (0/0),0% (0/0),However there are sides to both stories,However there are both sides of stories,No,,
3PMR2DOWOOU0ALPT0189JT5XLSN45C,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:06 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:06 PDT 2017,,,3AMYWKA6YCF3K2WJE72ODHKJ1ANO6A,A24522KZZ3BBWM,Submitted,Mon May 29 10:51:46 PDT 2017,Mon May 29 10:51:48 PDT 2017,Thu Jun 08 10:51:48 PDT 2017,,,,2,0% (0/0),0% (0/0),0% (0/0),To summarize we respect every life and we also help people live longer,To summary we respect every life also help people to live longer,Yes,,
3PMR2DOWOOU0ALPT0189JT5XLSN45C,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:06 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:06 PDT 2017,,,3R5F3LQFV3D58CGUGCZZAFDE6EHZO9,A2F8YFFRKK14QD,Submitted,Mon May 29 10:39:42 PDT 2017,Mon May 29 10:39:50 PDT 2017,Thu Jun 08 10:39:50 PDT 2017,,,,8,0% (0/0),0% (0/0),0% (0/0),To summarize we respect every life and we also help people live longer,To summary we respect every life also help people to live longer,Yes,,
3PMR2DOWOOU0ALPT0189JT5XLSN45C,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:06 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:06 PDT 2017,,,3WSELTNVR4VKKWDU015ZNWSSW1STAP,A340UGIDGIF4W6,Submitted,Mon May 29 10:45:05 PDT 2017,Mon May 29 10:45:14 PDT 2017,Thu Jun 08 10:45:14 PDT 2017,,,,9,0% (0/0),0% (0/0),0% (0/0),To summarize we respect every life and we also help people live longer,To summary we respect every life also help people to live longer,Yes,,
31D0ZWOD0ASGH3J9CWCOF1V6WU80AY,32HMK6WX80F20ZZB13CCVTOYH3YK3P,confirm corrections,Judge whether a sentence is a correction of another,"short, easy",$0.05,Mon May 29 10:24:23 PDT 2017,3,BatchId:2818806;OriginalHitTemplateId:920937336;,3600,864000,Mon Jun 05 10:24:23 PDT 2017,,,326O153BMJRGTKY9UG76EB0XEU2DEL,A36TE52PSYAAD6,Submitted,Mon May 29 10:41:17 PDT 2017,Mon May 29 10:41:25 PDT 2017,Thu Jun 08 10:41:25 PDT 2017,,,,8,0% (0/0),0% (0/0),0% (0/0),With the development of the modern society people live longer,With the development of the modern society people lives longer,Yes,,
